name,year,gender,state,count
Dawson,2004,M,AK,14
Jordan,2004,M,AK,14
Christian,2004,M,AK,13
Colton,2004,M,AK,13
Dakota,2004,M,AK,13
Dustin,2004,M,AK,13
Elias,2004,M,AK,13
Jeremiah,2004,M,AK,13
Trevor,2004,M,AK,13
Tristan,2004,M,AK,13
Xander,2004,M,AK,13
Bryce,2004,M,AK,12
Colin,2004,M,AK,12
Devin,2004,M,AK,12
Liam,2004,M,AK,12
Paul,2004,M,AK,12
Richard,2004,M,AK,12
Trenton,2004,M,AK,12
Adrian,2004,M,AK,11
Brayden,2004,M,AK,11
Gage,2004,M,AK,11
Kai,2004,M,AK,11
Lance,2004,M,AK,11
Mark,2004,M,AK,11
Nolan,2004,M,AK,11
Shane,2004,M,AK,11
Spencer,2004,M,AK,11
Steven,2004,M,AK,11
Ayden,2004,M,AK,10
Edward,2004,M,AK,10
Eric,2004,M,AK,10
George,2004,M,AK,10
Keith,2004,M,AK,10
Patrick,2004,M,AK,10
Peter,2004,M,AK,10
Rylan,2004,M,AK,10
Chase,2004,M,AK,9
Damien,2004,M,AK,9
Grant,2004,M,AK,9
Henry,2004,M,AK,9
Julian,2004,M,AK,9
Kenneth,2004,M,AK,9
Malachi,2004,M,AK,9
Maxwell,2004,M,AK,9
Shawn,2004,M,AK,9
Tanner,2004,M,AK,9
Zane,2004,M,AK,9
Andre,2004,M,AK,8
Brian,2004,M,AK,8
Brock,2004,M,AK,8
Brody,2004,M,AK,8
Bryson,2004,M,AK,8
Conner,2004,M,AK,8
Cooper,2004,M,AK,8
Dennis,2004,M,AK,8
Dominic,2004,M,AK,8
Eli,2004,M,AK,8
Ezekiel,2004,M,AK,8
Jake,2004,M,AK,8
Jeremy,2004,M,AK,8
Joel,2004,M,AK,8
Jonah,2004,M,AK,8
Keegan,2004,M,AK,8
Preston,2004,M,AK,8
Raymond,2004,M,AK,8
Bradley,2004,M,AK,7
Clayton,2004,M,AK,7
Devon,2004,M,AK,7
Donovan,2004,M,AK,7
Frank,2004,M,AK,7
Jalen,2004,M,AK,7
Johnathan,2004,M,AK,7
Peyton,2004,M,AK,7
Russell,2004,M,AK,7
Scott,2004,M,AK,7
Vincent,2004,M,AK,7
Antonio,2004,M,AK,6
Cyrus,2004,M,AK,6
Derek,2004,M,AK,6
Diego,2004,M,AK,6
Donald,2004,M,AK,6
Gary,2004,M,AK,6
Jared,2004,M,AK,6
Jonathon,2004,M,AK,6
Marcus,2004,M,AK,6
Max,2004,M,AK,6
Miles,2004,M,AK,6
Payton,2004,M,AK,6
Phillip,2004,M,AK,6
Roman,2004,M,AK,6
Sebastian,2004,M,AK,6
Stephen,2004,M,AK,6
Taylor,2004,M,AK,6
Travis,2004,M,AK,6
Xavier,2004,M,AK,6
Brent,2004,M,AK,5
Calvin,2004,M,AK,5
Camden,2004,M,AK,5
Carl,2004,M,AK,5
Cayden,2004,M,AK,5
Collin,2004,M,AK,5
Corey,2004,M,AK,5
Dallas,2004,M,AK,5
Darius,2004,M,AK,5
Griffin,2004,M,AK,5
Kaiden,2004,M,AK,5
Kody,2004,M,AK,5
Kyler,2004,M,AK,5
Leif,2004,M,AK,5
Mathias,2004,M,AK,5
Mitchell,2004,M,AK,5
Myles,2004,M,AK,5
Orion,2004,M,AK,5
Parker,2004,M,AK,5
Porter,2004,M,AK,5
Quinn,2004,M,AK,5
Reuben,2004,M,AK,5
River,2004,M,AK,5
Simon,2004,M,AK,5
Skyler,2004,M,AK,5
Troy,2004,M,AK,5
Walter,2004,M,AK,5
Warren,2004,M,AK,5
Wesley,2004,M,AK,5
Zander,2004,M,AK,5
Madison,2005,F,AK,53
Emma,2005,F,AK,49
Emily,2005,F,AK,47
Isabella,2005,F,AK,35
Samantha,2005,F,AK,35
Hannah,2005,F,AK,34
Abigail,2005,F,AK,33
Olivia,2005,F,AK,33
Elizabeth,2005,F,AK,30
Grace,2005,F,AK,28
Alexis,2005,F,AK,27
Anna,2005,F,AK,27
Jessica,2005,F,AK,27
Sophia,2005,F,AK,27
Ava,2005,F,AK,26
Lillian,2005,F,AK,26
Sierra,2005,F,AK,23
Trinity,2005,F,AK,23
Lily,2005,F,AK,21
Taylor,2005,F,AK,21
Hailey,2005,F,AK,20
Kaitlyn,2005,F,AK,20
Savannah,2005,F,AK,20
Alyssa,2005,F,AK,19
Lauren,2005,F,AK,19
Ella,2005,F,AK,18
Mary,2005,F,AK,18
Sarah,2005,F,AK,18
Ashley,2005,F,AK,17
Chloe,2005,F,AK,16
Faith,2005,F,AK,16
Isabelle,2005,F,AK,16
Jasmine,2005,F,AK,16
Katherine,2005,F,AK,16
Kylie,2005,F,AK,16
Morgan,2005,F,AK,16
Rebecca,2005,F,AK,16
Nevaeh,2005,F,AK,15
Paige,2005,F,AK,15
Zoe,2005,F,AK,15
Brianna,2005,F,AK,14
Brooke,2005,F,AK,14
Kayla,2005,F,AK,14
Mia,2005,F,AK,14
Ariana,2005,F,AK,13
Arianna,2005,F,AK,13
Haley,2005,F,AK,13
Jenna,2005,F,AK,13
Katelyn,2005,F,AK,13
Naomi,2005,F,AK,13
Natalie,2005,F,AK,13
Riley,2005,F,AK,13
Ashlyn,2005,F,AK,12
Destiny,2005,F,AK,12
Leah,2005,F,AK,12
Alexandra,2005,F,AK,11
Andrea,2005,F,AK,11
Aubrey,2005,F,AK,11
Aurora,2005,F,AK,11
Autumn,2005,F,AK,11
Bethany,2005,F,AK,11
Jillian,2005,F,AK,11
Julia,2005,F,AK,11
Leilani,2005,F,AK,11
Lydia,2005,F,AK,11
Rylee,2005,F,AK,11
Sara,2005,F,AK,11
Serenity,2005,F,AK,11
Vanessa,2005,F,AK,11
Allison,2005,F,AK,10
Caitlyn,2005,F,AK,10
Dakota,2005,F,AK,10
Jordan,2005,F,AK,10
Katie,2005,F,AK,10
Mackenzie,2005,F,AK,10
Megan,2005,F,AK,10
Savanna,2005,F,AK,10
Sydney,2005,F,AK,10
Victoria,2005,F,AK,10
Aaliyah,2005,F,AK,9
Alicia,2005,F,AK,9
Amanda,2005,F,AK,9
Angelina,2005,F,AK,9
Audrey,2005,F,AK,9
Avery,2005,F,AK,9
Desiree,2005,F,AK,9
Evelyn,2005,F,AK,9
Jade,2005,F,AK,9
Margaret,2005,F,AK,9
Maria,2005,F,AK,9
Mariah,2005,F,AK,9
Mya,2005,F,AK,9
Rachel,2005,F,AK,9
Shelby,2005,F,AK,9
Sofia,2005,F,AK,9
Alana,2005,F,AK,8
Alexandria,2005,F,AK,8
Amelia,2005,F,AK,8
Anastasia,2005,F,AK,8
Breanna,2005,F,AK,8
Cadence,2005,F,AK,8
Cassidy,2005,F,AK,8
Claire,2005,F,AK,8
Ellie,2005,F,AK,8
Gabrielle,2005,F,AK,8
Jada,2005,F,AK,8
Kelly,2005,F,AK,8
Kira,2005,F,AK,8
Lena,2005,F,AK,8
Madeline,2005,F,AK,8
Madelyn,2005,F,AK,8
Makenna,2005,F,AK,8
Maya,2005,F,AK,8
Miranda,2005,F,AK,8
Nora,2005,F,AK,8
Amber,2005,F,AK,7
Angel,2005,F,AK,7
Angela,2005,F,AK,7
Charlotte,2005,F,AK,7
Cheyenne,2005,F,AK,7
Christina,2005,F,AK,7
Cora,2005,F,AK,7
Delaney,2005,F,AK,7
Elena,2005,F,AK,7
Elise,2005,F,AK,7
Erica,2005,F,AK,7
Erin,2005,F,AK,7
Iris,2005,F,AK,7
Josephine,2005,F,AK,7
Layla,2005,F,AK,7
Lucy,2005,F,AK,7
Makayla,2005,F,AK,7
Marina,2005,F,AK,7
Mckenna,2005,F,AK,7
Molly,2005,F,AK,7
Payton,2005,F,AK,7
Sadie,2005,F,AK,7
Sophie,2005,F,AK,7
Summer,2005,F,AK,7
Zoey,2005,F,AK,7
Abby,2005,F,AK,6
Addison,2005,F,AK,6
Alexa,2005,F,AK,6
Alexia,2005,F,AK,6
Ariel,2005,F,AK,6
Brooklyn,2005,F,AK,6
Caroline,2005,F,AK,6
Cassandra,2005,F,AK,6
Gabriella,2005,F,AK,6
Gracie,2005,F,AK,6
Heather,2005,F,AK,6
Isabel,2005,F,AK,6
Jadyn,2005,F,AK,6
Janessa,2005,F,AK,6
Kailey,2005,F,AK,6
Kathryn,2005,F,AK,6
Katrina,2005,F,AK,6
Kaylee,2005,F,AK,6
Kelsey,2005,F,AK,6
Kendra,2005,F,AK,6
Kennedy,2005,F,AK,6
Kiara,2005,F,AK,6
Kyra,2005,F,AK,6
Marissa,2005,F,AK,6
Piper,2005,F,AK,6
Sage,2005,F,AK,6
Shania,2005,F,AK,6
Violet,2005,F,AK,6
Willow,2005,F,AK,6
Adrianna,2005,F,AK,5
Alaina,2005,F,AK,5
Aleah,2005,F,AK,5
Alison,2005,F,AK,5
Amaya,2005,F,AK,5
Annie,2005,F,AK,5
Brenna,2005,F,AK,5
Caitlin,2005,F,AK,5
Camryn,2005,F,AK,5
Catherine,2005,F,AK,5
Courtney,2005,F,AK,5
Denali,2005,F,AK,5
Elaina,2005,F,AK,5
Esther,2005,F,AK,5
Eva,2005,F,AK,5
Gwendolyn,2005,F,AK,5
Harmony,2005,F,AK,5
Hayden,2005,F,AK,5
Heidi,2005,F,AK,5
Holly,2005,F,AK,5
Hope,2005,F,AK,5
Isis,2005,F,AK,5
Jamie,2005,F,AK,5
Jocelyn,2005,F,AK,5
Kaila,2005,F,AK,5
Katelynn,2005,F,AK,5
Kaydence,2005,F,AK,5
Kendall,2005,F,AK,5
Kiley,2005,F,AK,5
Kimberly,2005,F,AK,5
Kirsten,2005,F,AK,5
Kristen,2005,F,AK,5
Kylee,2005,F,AK,5
Liberty,2005,F,AK,5
Lindsey,2005,F,AK,5
Malia,2005,F,AK,5
Mckenzie,2005,F,AK,5
Melanie,2005,F,AK,5
Michaela,2005,F,AK,5
Nicole,2005,F,AK,5
Rose,2005,F,AK,5
Rylie,2005,F,AK,5
Shannon,2005,F,AK,5
Sienna,2005,F,AK,5
Tessa,2005,F,AK,5
Ethan,2005,M,AK,63
Jacob,2005,M,AK,58
Joshua,2005,M,AK,55
Michael,2005,M,AK,52
Joseph,2005,M,AK,49
William,2005,M,AK,49
Benjamin,2005,M,AK,45
John,2005,M,AK,44
Logan,2005,M,AK,44
Elijah,2005,M,AK,42
Matthew,2005,M,AK,41
Ryan,2005,M,AK,41
Aiden,2005,M,AK,40
Andrew,2005,M,AK,40
Daniel,2005,M,AK,40
David,2005,M,AK,40
Tyler,2005,M,AK,40
Zachary,2005,M,AK,40
Alexander,2005,M,AK,39
Samuel,2005,M,AK,37
Hunter,2005,M,AK,36
James,2005,M,AK,35
Dylan,2005,M,AK,34
Gabriel,2005,M,AK,33
Aidan,2005,M,AK,32
Anthony,2005,M,AK,32
Caleb,2005,M,AK,31
Mason,2005,M,AK,30
Noah,2005,M,AK,29
Isaiah,2005,M,AK,28
Luke,2005,M,AK,28
Owen,2005,M,AK,28
Robert,2005,M,AK,28
Christopher,2005,M,AK,27
Nathan,2005,M,AK,27
Hayden,2005,M,AK,26
Isaac,2005,M,AK,26
Thomas,2005,M,AK,26
Austin,2005,M,AK,25
Connor,2005,M,AK,25
Cody,2005,M,AK,24
Ian,2005,M,AK,24
Nicholas,2005,M,AK,24
Aaron,2005,M,AK,23
Brayden,2005,M,AK,23
Gavin,2005,M,AK,23
Jack,2005,M,AK,22
Josiah,2005,M,AK,22
Liam,2005,M,AK,22
Timothy,2005,M,AK,22
Brandon,2005,M,AK,21
Justin,2005,M,AK,21
Evan,2005,M,AK,20
Jason,2005,M,AK,20
Landon,2005,M,AK,20
Lucas,2005,M,AK,20
Devin,2005,M,AK,19
Jeremiah,2005,M,AK,19
Jordan,2005,M,AK,19
Kaleb,2005,M,AK,19
Cole,2005,M,AK,18
Jackson,2005,M,AK,18
Jonathan,2005,M,AK,18
Riley,2005,M,AK,18
Vincent,2005,M,AK,18
Jayden,2005,M,AK,17
Kaden,2005,M,AK,17
Peter,2005,M,AK,17
Seth,2005,M,AK,17
Tristan,2005,M,AK,17
Charles,2005,M,AK,16
Elias,2005,M,AK,16
Paul,2005,M,AK,16
Adam,2005,M,AK,15
Aden,2005,M,AK,15
Caden,2005,M,AK,15
Kyle,2005,M,AK,15
Marcus,2005,M,AK,15
Nathaniel,2005,M,AK,15
Richard,2005,M,AK,15
Sean,2005,M,AK,15
Ashton,2005,M,AK,14
Cameron,2005,M,AK,14
Christian,2005,M,AK,14
Jesse,2005,M,AK,14
Trevor,2005,M,AK,14
Wyatt,2005,M,AK,14
Blake,2005,M,AK,13
Carter,2005,M,AK,13
Dawson,2005,M,AK,13
Jaden,2005,M,AK,13
Kevin,2005,M,AK,13
Malachi,2005,M,AK,13
Shane,2005,M,AK,13
Eric,2005,M,AK,12
Kenneth,2005,M,AK,12
Avery,2005,M,AK,11
Carson,2005,M,AK,11
Devon,2005,M,AK,11
Dominic,2005,M,AK,11
Henry,2005,M,AK,11
Nolan,2005,M,AK,11
Patrick,2005,M,AK,11
Preston,2005,M,AK,11
Ryder,2005,M,AK,11
Scott,2005,M,AK,11
Steven,2005,M,AK,11
Trenton,2005,M,AK,11
Eli,2005,M,AK,10
Gage,2005,M,AK,10
Jeremy,2005,M,AK,10
Julian,2005,M,AK,10
Levi,2005,M,AK,10
Spencer,2005,M,AK,10
Alex,2005,M,AK,9
Antonio,2005,M,AK,9
Chase,2005,M,AK,9
Jake,2005,M,AK,9
Jared,2005,M,AK,9
Joel,2005,M,AK,9
Johnathan,2005,M,AK,9
Keith,2005,M,AK,9
Micah,2005,M,AK,9
Quinn,2005,M,AK,9
Tanner,2005,M,AK,9
Clayton,2005,M,AK,8
Colton,2005,M,AK,8
Cooper,2005,M,AK,8
Dalton,2005,M,AK,8
Deven,2005,M,AK,8
Donovan,2005,M,AK,8
Edward,2005,M,AK,8
Elliot,2005,M,AK,8
Garrett,2005,M,AK,8
Kai,2005,M,AK,8
Kayden,2005,M,AK,8
Kyler,2005,M,AK,8
Mark,2005,M,AK,8
Peyton,2005,M,AK,8
Raymond,2005,M,AK,8
Russell,2005,M,AK,8
Skyler,2005,M,AK,8
Stephen,2005,M,AK,8
Taylor,2005,M,AK,8
Travis,2005,M,AK,8
Troy,2005,M,AK,8
Tyson,2005,M,AK,8
Adrian,2005,M,AK,7
Alan,2005,M,AK,7
Arthur,2005,M,AK,7
Braden,2005,M,AK,7
Brian,2005,M,AK,7
Bryce,2005,M,AK,7
Curtis,2005,M,AK,7
Damien,2005,M,AK,7
Dustin,2005,M,AK,7
Parker,2005,M,AK,7
River,2005,M,AK,7
Sebastian,2005,M,AK,7
Shawn,2005,M,AK,7
Simon,2005,M,AK,7
Theodore,2005,M,AK,7
Wesley,2005,M,AK,7
Asher,2005,M,AK,6
Ayden,2005,M,AK,6
Brock,2005,M,AK,6
Bryson,2005,M,AK,6
Colin,2005,M,AK,6
Corbin,2005,M,AK,6
Dillon,2005,M,AK,6
Elliott,2005,M,AK,6
George,2005,M,AK,6
Hudson,2005,M,AK,6
Jakob,2005,M,AK,6
Justice,2005,M,AK,6
Keegan,2005,M,AK,6
Max,2005,M,AK,6
Maxwell,2005,M,AK,6
Miles,2005,M,AK,6
Phillip,2005,M,AK,6
Roman,2005,M,AK,6
Sage,2005,M,AK,6
Tristen,2005,M,AK,6
Zane,2005,M,AK,6
Abraham,2005,M,AK,5
Bradley,2005,M,AK,5
Brady,2005,M,AK,5
Brendan,2005,M,AK,5
Bryan,2005,M,AK,5
Camden,2005,M,AK,5
Carl,2005,M,AK,5
Casey,2005,M,AK,5
Chad,2005,M,AK,5
Charlie,2005,M,AK,5
Dennis,2005,M,AK,5
Dominick,2005,M,AK,5
Drake,2005,M,AK,5
Drew,2005,M,AK,5
Erik,2005,M,AK,5
Grady,2005,M,AK,5
Grant,2005,M,AK,5
Gregory,2005,M,AK,5
Harry,2005,M,AK,5
Jace,2005,M,AK,5
Jerry,2005,M,AK,5
Jonah,2005,M,AK,5
Jonathon,2005,M,AK,5
Lance,2005,M,AK,5
Leo,2005,M,AK,5
Maddox,2005,M,AK,5
Oliver,2005,M,AK,5
Rowan,2005,M,AK,5
Soren,2005,M,AK,5
Trent,2005,M,AK,5
Xander,2005,M,AK,5
Xavier,2005,M,AK,5
Emma,2006,F,AK,49
Emily,2006,F,AK,42
Madison,2006,F,AK,42
Isabella,2006,F,AK,37
Ava,2006,F,AK,35
Elizabeth,2006,F,AK,35
Hannah,2006,F,AK,34
Olivia,2006,F,AK,32
Sophia,2006,F,AK,30
Abigail,2006,F,AK,28
Alyssa,2006,F,AK,28
Kaylee,2006,F,AK,27
Lily,2006,F,AK,26
Jasmine,2006,F,AK,25
Kayla,2006,F,AK,25
Samantha,2006,F,AK,24
Hailey,2006,F,AK,23
Natalie,2006,F,AK,23
Chloe,2006,F,AK,21
Ella,2006,F,AK,21
Grace,2006,F,AK,21
Alexis,2006,F,AK,20
Isabel,2006,F,AK,20
Mia,2006,F,AK,20
Addison,2006,F,AK,19
Kaitlyn,2006,F,AK,19
Katie,2006,F,AK,19
Sarah,2006,F,AK,19
Allison,2006,F,AK,18
Makayla,2006,F,AK,18
Savannah,2006,F,AK,18
Brooke,2006,F,AK,17
Faith,2006,F,AK,17
Keira,2006,F,AK,17
Lauren,2006,F,AK,17
Taylor,2006,F,AK,17
Anna,2006,F,AK,16
Katherine,2006,F,AK,16
Lillian,2006,F,AK,16
Ariana,2006,F,AK,15
Gabriella,2006,F,AK,15
Kylie,2006,F,AK,15
Mackenzie,2006,F,AK,15
Victoria,2006,F,AK,15
Arianna,2006,F,AK,14
Brooklyn,2006,F,AK,14
Cadence,2006,F,AK,14
Jessica,2006,F,AK,14
Rachel,2006,F,AK,14
Sierra,2006,F,AK,14
Ashley,2006,F,AK,13
Audrey,2006,F,AK,13
Brianna,2006,F,AK,13
Eva,2006,F,AK,13
Isabelle,2006,F,AK,13
Jordan,2006,F,AK,13
Mckenzie,2006,F,AK,13
Mya,2006,F,AK,13
Nevaeh,2006,F,AK,13
Amelia,2006,F,AK,12
Angel,2006,F,AK,12
Bethany,2006,F,AK,12
Destiny,2006,F,AK,12
Julia,2006,F,AK,12
Katelyn,2006,F,AK,12
Lydia,2006,F,AK,12
Serenity,2006,F,AK,12
Zoe,2006,F,AK,12
Aurora,2006,F,AK,11
Jenna,2006,F,AK,11
Layla,2006,F,AK,11
Naomi,2006,F,AK,11
Rebecca,2006,F,AK,11
Vanessa,2006,F,AK,11
Alexandra,2006,F,AK,10
Anya,2006,F,AK,10
Aubrey,2006,F,AK,10
Bailey,2006,F,AK,10
Clara,2006,F,AK,10
Evelyn,2006,F,AK,10
Gabrielle,2006,F,AK,10
Haley,2006,F,AK,10
Hazel,2006,F,AK,10
Kennedy,2006,F,AK,10
Megan,2006,F,AK,10
Trinity,2006,F,AK,10
Angelina,2006,F,AK,9
Claire,2006,F,AK,9
Dakota,2006,F,AK,9
Jade,2006,F,AK,9
Kyra,2006,F,AK,9
Lilly,2006,F,AK,9
Madeline,2006,F,AK,9
Mary,2006,F,AK,9
Natalia,2006,F,AK,9
Rylee,2006,F,AK,9
Violet,2006,F,AK,9
Zoey,2006,F,AK,9
Alana,2006,F,AK,8
Amy,2006,F,AK,8
Angela,2006,F,AK,8
Ashlyn,2006,F,AK,8
Autumn,2006,F,AK,8
Danielle,2006,F,AK,8
Heidi,2006,F,AK,8
Hope,2006,F,AK,8
Jennifer,2006,F,AK,8
Jillian,2006,F,AK,8
Kathryn,2006,F,AK,8
Marissa,2006,F,AK,8
Maya,2006,F,AK,8
Paige,2006,F,AK,8
Riley,2006,F,AK,8
Shelby,2006,F,AK,8
Adrianna,2006,F,AK,7
Alexandria,2006,F,AK,7
Amaya,2006,F,AK,7
Ashlynn,2006,F,AK,7
Aspen,2006,F,AK,7
Ayla,2006,F,AK,7
Delaney,2006,F,AK,7
Elena,2006,F,AK,7
Erin,2006,F,AK,7
Josephine,2006,F,AK,7
Julie,2006,F,AK,7
Katelynn,2006,F,AK,7
Kelly,2006,F,AK,7
Kelsey,2006,F,AK,7
Kiana,2006,F,AK,7
Kira,2006,F,AK,7
Laura,2006,F,AK,7
Leilani,2006,F,AK,7
Maggie,2006,F,AK,7
Margaret,2006,F,AK,7
Maria,2006,F,AK,7
Mariah,2006,F,AK,7
Melissa,2006,F,AK,7
Morgan,2006,F,AK,7
Nicole,2006,F,AK,7
Peyton,2006,F,AK,7
Sienna,2006,F,AK,7
Sydney,2006,F,AK,7
Aaliyah,2006,F,AK,6
Adeline,2006,F,AK,6
Adriana,2006,F,AK,6
Alexa,2006,F,AK,6
Allie,2006,F,AK,6
Anastasia,2006,F,AK,6
Brenna,2006,F,AK,6
Caitlin,2006,F,AK,6
Cassandra,2006,F,AK,6
Cassidy,2006,F,AK,6
Chelsea,2006,F,AK,6
Cheyenne,2006,F,AK,6
Diamond,2006,F,AK,6
Eleanor,2006,F,AK,6
Erica,2006,F,AK,6
Esther,2006,F,AK,6
Hailee,2006,F,AK,6
Jaylynn,2006,F,AK,6
Kara,2006,F,AK,6
Kayleigh,2006,F,AK,6
Kimberly,2006,F,AK,6
Kyla,2006,F,AK,6
Kylee,2006,F,AK,6
Lindsey,2006,F,AK,6
Makenna,2006,F,AK,6
Molly,2006,F,AK,6
Monica,2006,F,AK,6
Nora,2006,F,AK,6
Rowan,2006,F,AK,6
Sara,2006,F,AK,6
Shannon,2006,F,AK,6
Tatum,2006,F,AK,6
Tiffany,2006,F,AK,6
Willow,2006,F,AK,6
Avery,2006,F,AK,5
Breanna,2006,F,AK,5
Camryn,2006,F,AK,5
Carly,2006,F,AK,5
Caroline,2006,F,AK,5
Cecelia,2006,F,AK,5
Celeste,2006,F,AK,5
Charlotte,2006,F,AK,5
Daisy,2006,F,AK,5
Danika,2006,F,AK,5
Eliza,2006,F,AK,5
Genevieve,2006,F,AK,5
Gracie,2006,F,AK,5
Holly,2006,F,AK,5
Jada,2006,F,AK,5
Jocelyn,2006,F,AK,5
Kailey,2006,F,AK,5
Kamryn,2006,F,AK,5
Katrina,2006,F,AK,5
Kendall,2006,F,AK,5
Leah,2006,F,AK,5
Liberty,2006,F,AK,5
Lucy,2006,F,AK,5
Maddison,2006,F,AK,5
Madeleine,2006,F,AK,5
Marina,2006,F,AK,5
Nadine,2006,F,AK,5
Noelle,2006,F,AK,5
Patricia,2006,F,AK,5
Phoebe,2006,F,AK,5
Rachael,2006,F,AK,5
Rayna,2006,F,AK,5
Reagan,2006,F,AK,5
Rebekah,2006,F,AK,5
Sabrina,2006,F,AK,5
Sage,2006,F,AK,5
Sasha,2006,F,AK,5
Scarlett,2006,F,AK,5
Selah,2006,F,AK,5
Serena,2006,F,AK,5
Skye,2006,F,AK,5
Skylar,2006,F,AK,5
Sofia,2006,F,AK,5
Stella,2006,F,AK,5
Summer,2006,F,AK,5
James,2006,M,AK,67
Jacob,2006,M,AK,55
Michael,2006,M,AK,55
Andrew,2006,M,AK,52
Ethan,2006,M,AK,52
Logan,2006,M,AK,51
Benjamin,2006,M,AK,47
William,2006,M,AK,46
Alexander,2006,M,AK,45
Aiden,2006,M,AK,43
John,2006,M,AK,41
Joshua,2006,M,AK,41
Gabriel,2006,M,AK,40
Samuel,2006,M,AK,40
David,2006,M,AK,39
Isaiah,2006,M,AK,37
Matthew,2006,M,AK,37
Tyler,2006,M,AK,37
Gavin,2006,M,AK,36
Noah,2006,M,AK,36
Mason,2006,M,AK,35
Joseph,2006,M,AK,34
Aidan,2006,M,AK,33
Caleb,2006,M,AK,33
Christopher,2006,M,AK,33
Dylan,2006,M,AK,33
Jack,2006,M,AK,33
Daniel,2006,M,AK,32
Elijah,2006,M,AK,32
Robert,2006,M,AK,31
Nathan,2006,M,AK,29
Hunter,2006,M,AK,28
Hayden,2006,M,AK,27
Connor,2006,M,AK,26
Luke,2006,M,AK,26
Ryan,2006,M,AK,26
Austin,2006,M,AK,25
Kaden,2006,M,AK,25
Landon,2006,M,AK,25
Owen,2006,M,AK,25
Anthony,2006,M,AK,24
Justin,2006,M,AK,24
Riley,2006,M,AK,24
Thomas,2006,M,AK,24
Wyatt,2006,M,AK,24
Zachary,2006,M,AK,24
Cody,2006,M,AK,22
Devin,2006,M,AK,22
Jayden,2006,M,AK,21
Jeremiah,2006,M,AK,21
Nicholas,2006,M,AK,21
Tristan,2006,M,AK,21
Carson,2006,M,AK,20
Charles,2006,M,AK,20
Jonathan,2006,M,AK,20
Jordan,2006,M,AK,20
Kyle,2006,M,AK,20
Lucas,2006,M,AK,20
Evan,2006,M,AK,19
Ian,2006,M,AK,19
Isaac,2006,M,AK,19
Nathaniel,2006,M,AK,19
Trevor,2006,M,AK,19
Sean,2006,M,AK,18
Christian,2006,M,AK,17
Elias,2006,M,AK,17
Kaleb,2006,M,AK,17
Liam,2006,M,AK,17
Vincent,2006,M,AK,17
Adam,2006,M,AK,16
Chase,2006,M,AK,16
Dominic,2006,M,AK,16
Jackson,2006,M,AK,16
Jason,2006,M,AK,16
Brandon,2006,M,AK,15
Cameron,2006,M,AK,15
Jesse,2006,M,AK,15
Josiah,2006,M,AK,15
Richard,2006,M,AK,15
Aaron,2006,M,AK,14
Timothy,2006,M,AK,14
Caden,2006,M,AK,13
Henry,2006,M,AK,13
Malachi,2006,M,AK,13
Seth,2006,M,AK,13
Spencer,2006,M,AK,13
Alex,2006,M,AK,12
Cole,2006,M,AK,12
Cooper,2006,M,AK,12
Eric,2006,M,AK,12
Gage,2006,M,AK,12
Jace,2006,M,AK,12
Jake,2006,M,AK,12
Jonah,2006,M,AK,12
Kenneth,2006,M,AK,12
Kevin,2006,M,AK,12
Kyler,2006,M,AK,12
Levi,2006,M,AK,12
Paul,2006,M,AK,12
Steven,2006,M,AK,12
Taylor,2006,M,AK,12
Xavier,2006,M,AK,12
Ashton,2006,M,AK,11
Bryce,2006,M,AK,11
Garrett,2006,M,AK,11
Jaden,2006,M,AK,11
Shane,2006,M,AK,11
Wesley,2006,M,AK,11
Brayden,2006,M,AK,10
Brody,2006,M,AK,10
Carter,2006,M,AK,10
Conner,2006,M,AK,10
Donovan,2006,M,AK,10
Jeremy,2006,M,AK,10
Kayden,2006,M,AK,10
Keegan,2006,M,AK,10
Marcus,2006,M,AK,10
Miles,2006,M,AK,10
Peyton,2006,M,AK,10
Preston,2006,M,AK,10
Tyson,2006,M,AK,10
Blake,2006,M,AK,9
Brian,2006,M,AK,9
Jaiden,2006,M,AK,9
Mark,2006,M,AK,9
Patrick,2006,M,AK,9
Scott,2006,M,AK,9
Silas,2006,M,AK,9
Simon,2006,M,AK,9
Stephen,2006,M,AK,9
Tristen,2006,M,AK,9
Victor,2006,M,AK,9
Zane,2006,M,AK,9
Adrian,2006,M,AK,8
Asher,2006,M,AK,8
Braden,2006,M,AK,8
Colin,2006,M,AK,8
Colton,2006,M,AK,8
Dawson,2006,M,AK,8
Derek,2006,M,AK,8
Devon,2006,M,AK,8
Erik,2006,M,AK,8
Gregory,2006,M,AK,8
Oliver,2006,M,AK,8
Peter,2006,M,AK,8
Raymond,2006,M,AK,8
Sebastian,2006,M,AK,8
Trenton,2006,M,AK,8
Aden,2006,M,AK,7
Antonio,2006,M,AK,7
Corbin,2006,M,AK,7
Dalton,2006,M,AK,7
Ezekiel,2006,M,AK,7
George,2006,M,AK,7
Julian,2006,M,AK,7
Landen,2006,M,AK,7
Nolan,2006,M,AK,7
Parker,2006,M,AK,7
Ryder,2006,M,AK,7
Travis,2006,M,AK,7
Trent,2006,M,AK,7
Troy,2006,M,AK,7
Bryson,2006,M,AK,6
Cayden,2006,M,AK,6
Damien,2006,M,AK,6
Dane,2006,M,AK,6
Frank,2006,M,AK,6
Gunnar,2006,M,AK,6
Jared,2006,M,AK,6
Johnathan,2006,M,AK,6
Kai,2006,M,AK,6
